customer_id,customer_name,phone,gender,age,city,province,signup_date,acquisition_channel
CUST-06776,Kevin Prakoso,+6281683473904,Female,21,Solo,Jawa Tengah,2024-06-12,Google Search
CUST-06777,Kevin Maulana,+6288813434141,Female,32,Malang,Jawa Timur,2024-12-23,Instagram Ads
CUST-06778,Mega Saputra,083022923621,Male,33,,Jawa Barat,2024-10-11,Referral
CUST-06779,Farah Prakoso,085016566493,Female,22,Bekasi,Jawa Barat,2024-12-24,Organic Social
CUST-06780,Dinda Setiawan,+6282250681345,Male,28,Yogyakarta,DI Yogyakarta,2024-07-10,Instagram Ads
CUST-06781,Hana Firmansyah,085283547923,Female,,Balikpapan,Kalimantan Timur,2024-11-27,Marketplace
CUST-06782,Nanda Suryadi,+6284279692393,Female,29,Balikpapan,Kalimantan Timur,2024-08-05,TikTok Ads
CUST-06783,Hana Ramadhan,+6286831322891,Female,22,Surabaya,Jawa Timur,2024-07-02,Instagram Ads
CUST-06784,Nadia Hartono,0873-7438-8871,Male,42,Balikpapan,Kalimantan Timur,2024-10-27,TikTok Ads
CUST-06785,Bagus Rahayu,086873269101,Male,30,Tangerang,Banten,2024-11-02,Google Search
CUST-06786,Cahya Wijaya,085662559596,Male,20,Semarang,Jawa Tengah,2024-10-28,Instagram Ads
CUST-06787,Citra Nugroho,0841-9138-7970,Female,30,Malang,Jawa Timur,2024-09-22,Google Search
CUST-06788,Putri Anggraini,0878-3942-7968,Male,33,Balikpapan,Kalimantan Timur,2024-10-15,Google Search
CUST-06789,Ivan Sukmawati,081523636038,Male,27,Denpasar,Bali,2024-04-25,Google Search
CUST-06790,Ulfa Cahyani,0896-9843-2029,Female,30,Yogyakarta,DI Yogyakarta,2024-07-02,TikTok Ads
CUST-06791,Hilda Lestari,086976458175,Male,25,Jakarta,DKI Jakarta,2024-01-11,Referral
CUST-06792,Eka Suryadi,+6288579464317,Male,23,Balikpapan,Kalimantan Timur,2024-04-10,Referral
CUST-06793,Umar Halim,0812-5672-5179,Female,36,Balikpapan,Kalimantan Timur,2024-10-01,Google Search
CUST-06794,Putri Lestari,083625124032,Male,44,Tangerang,Banten,2024-04-07,Google Search
CUST-06795, Dewi Santoso,0815-5083-3455,Male,21,Palembang,Sumatera Selatan,2024-02-13,Google Search
CUST-06796,Hilda Anggraini,+6281838651202,Female,25,Balikpapan,Kalimantan Timur,2024-03-25,Google Search
CUST-06797,Dewi Darmawan,0822-5918-5745,Female,29,Yogyakarta,DI Yogyakarta,2024-10-30,Google Search
CUST-06798,Hesti Pratama,085065334397,FEMALE,33,Denpasar,Bali,2024-08-20,Google Search
CUST-06799,Bagus Utami,086644459335,Male,35,Surabaya,Jawa Timur,2024-06-05,Instagram Ads
CUST-06800,Nadia Setiawan,083673293707,Male,37,Depok,Jawa Barat,2024-01-08,Google Search
CUST-06801,LARAS MAULANA,0868-9129-6923,Female,21,Balikpapan,Kalimantan Timur,2024-04-17,Organic Social
CUST-06802,Anwar Firmansyah,+6287926217674,Male,22,Solo,Jawa Tengah,2024-07-09,Organic Social
CUST-06803,Putri Hartono,+6286281786074,Male,33,Jakarta,DKI Jakarta,2024-02-17,Instagram Ads
CUST-06804,Guntur Wijaya,+6281958886202,Female,36,Denpasar,Bali,2024-01-25,Instagram Ads
CUST-06805,Kevin Maulana,089030193122,Female,19,Yogyakarta,DI Yogyakarta,2024-09-05,Marketplace
CUST-06806,Vero Cahyani,+6284840859270,Male,31,Tangerang,Banten,2024-07-16,Marketplace
CUST-06807,Erik Wibowo,0894-3021-1637,Female,32,Tangerang,Banten,2024-09-03,Organic Social
CUST-06808,Reza Hartono,+6285650854917,Female,22,Bogor,Jawa Barat,2024-12-16,Marketplace
CUST-06809,Doni Hidayat,0863-6304-1479,Male,22,Balikpapan,Kalimantan Timur,2024-09-04,Organic Social
CUST-06810,Eka Halim,+6287990671364,Female,37,Bandar Lampung,Lampung,2024-07-31,TikTok Ads
CUST-06811,Hesti Wijaya,0842-5339-6530,Female,35,Bandar Lampung,Lampung,2024-12-12,Instagram Ads
CUST-06812,Prita Gunawan,0890-6369-8435,Female,30,Surabaya,Jawa Timur,2024-11-12,Referral
CUST-06813,Citra Marliana,081326784284,Female,28,Malang,Jawa Timur,2024-04-26,Instagram Ads
CUST-06814,Mega Rahayu,0855-5988-2163,Male,27,Balikpapan,Kalimantan Timur,2024-11-11,Instagram Ads
CUST-06815,Omar Kusuma,087252801162,Female,33,Semarang,Jawa Tengah,2024-08-01,Organic Social
CUST-06816,Endah Kusuma,+6283220477180,Male,26,Balikpapan,Kalimantan Timur,2024-04-01,Google Search
CUST-06817,Oki Pratama,+6284125862391,Female,33,Balikpapan,Kalimantan Timur,2024-05-20,TikTok Ads
CUST-06818, Nanda Anggraini,+6284024833626,Female,24,Surabaya,Jawa Timur,2024-07-18,Google Search
CUST-06819,Ulfa Maulana,089174091591,Male,38,Balikpapan,Kalimantan Timur,2024-04-12,Google Search
CUST-06820,Citra Utami,0882-3202-3043,Female,24,Bandar Lampung,Lampung,2024-05-02,Marketplace
CUST-06821,Mega Santoso,+6282463499169,F,,Tangerang,Banten,2024-10-05,Instagram Ads
CUST-06822,Taufik Rahayu,0841-6543-9926,Female,34,Medan,Sumatera Utara,2024-06-26,TikTok Ads
CUST-06823,Zaki Firmansyah,0856-1571-6476,Male,22,Jakarta,DKI Jakarta,2024-11-25,Instagram Ads
CUST-06824,Doni Santoso,+6283988699943,Female,34,Surabaya,Jawa Timur,2024-09-14,TikTok Ads
CUST-06825,Sari Cahyani,0839-4486-9476,Male,31,Semarang,Jawa Tengah,2024-07-14,Google Search
CUST-06826,Bagus Wijaya,086329889549,Female,32,,Jawa Barat,2024-10-03,Referral
CUST-06827,Hesti Purnama,+6282345206858,Female,32,Balikpapan,Kalimantan Timur,2024-10-20,Google Search
CUST-06828,Laras Handoko,081328306488,Female,27,,Lampung,2024-09-15,Instagram Ads
CUST-06829,Erik Firmansyah,085254719504,Female,28,Surabaya,Jawa Timur,2024-03-01,Marketplace
CUST-06830,Ivan Prakoso,+6283087358486,Female,21,Balikpapan,Kalimantan Timur,2024-05-15,Instagram Ads
CUST-06831,Wawan Firmansyah,087799123168,Female,34,Surabaya,Jawa Timur,2024-02-02,Referral
CUST-06832,Zahra Marliana,0874-2848-8714,Male,20,Surabaya,Jawa Timur,2024-04-16,Instagram Ads
CUST-06833, Taufik Santoso,0863-3640-5907,Female,24,Makassar,Sulawesi Selatan,2024-11-17,Organic Social
CUST-06834,Erik Maulana,+6281642853557,Male,38,Surabaya,Jawa Timur,2024-02-05,Organic Social
CUST-06835,Kartika Cahyani,0832-6254-4024,Male,19, Bandung,Jawa Barat,2024-12-15,Organic Social
CUST-06836,Taufik Lestari,0856-8935-5836,Male,19,Depok,Jawa Barat,2024-09-11,Google Search
CUST-06837,Putri Pratama,089034009323,Female,23,DEPOK,Jawa Barat,2024-11-23,Google Search
CUST-06838,Beni Marliana,+6283561605213,Male,21,Bekasi,Jawa Barat,2024-01-21,Google Search
CUST-06839,Bayu Nugroho,083547792037,Female,31,Surabaya,Jawa Timur,2024-02-03,TikTok Ads
CUST-06840,Tono Ramadhan,+6287139014799,male,36,Tangerang,Banten,2024-08-01,Referral
CUST-06841,Laras Rahayu,087631017368,Female,30,Palembang,Sumatera Selatan,2024-04-28,Google Search
CUST-06842,Irfan Purnama,+6283177437818,Male,25,Tangerang,Banten,2024-10-04,Instagram Ads
CUST-06843,Irfan Hidayat,+6282918425494,Male,29,Balikpapan,Kalimantan Timur,2024-01-02,Marketplace
CUST-06844,Bagus Nugroho,082720856072,Male,29,Balikpapan,Kalimantan Timur,2024-08-26,Instagram Ads
CUST-06845,Kevin Wibowo,0854-7718-1281,Female,36,Surabaya,Jawa Timur,2024-08-28,Instagram Ads
CUST-06846,Endah Kurniawan,089854351684,Female,28,Balikpapan,Kalimantan Timur,2024-12-11,Instagram Ads
CUST-06847,Gita Firmansyah,081566645899,Female,27,Bekasi,Jawa Barat,2024-05-16,TikTok Ads
CUST-06848,Zaki Anggraini,+6287728893352,Female,19,Palembang,Sumatera Selatan,2024-07-15,Marketplace
CUST-06849,Wulan Kurniawan,085192197194,Female,23,Bandar Lampung,Lampung,2024-01-07,Instagram Ads
CUST-06850,Ivan Kusuma,+6283446689414,Female,19,Jakarta,DKI Jakarta,2024-05-02,Marketplace
CUST-06851,Doni Utami,089841054403,Male,26,Makassar,Sulawesi Selatan,2024-06-28,Instagram Ads
CUST-06852,Dewi Halim,+6281942179445,Male,25,Semarang,Jawa Tengah,2024-03-15,Organic Social
CUST-06853,Laras Hidayat,081636841564,Female,28,Bandung,Jawa Barat,2024-10-18,TikTok Ads
CUST-06854,Sinta Handoko,+6288346648456,Male,35,Bandung,Jawa Barat,2024-08-23,Google Search
CUST-06855,Nanda Wibowo,0834-9408-3848,Female,25,Jakarta,DKI Jakarta,2024-03-05,Referral
CUST-06856,Hesti Purnama,0867-4171-1218,Male,45,Balikpapan,Kalimantan Timur,2024-01-23,Google Search
CUST-06857,Zahra Hidayat,+6289492159480,Female,24,Bogor,Jawa Barat,2024-09-07,TikTok Ads
CUST-06858,Bagus Santoso,0864-8863-9631,Female,26,Balikpapan,Kalimantan Timur,2024-08-08,Organic Social
CUST-06859,Bagus Setiawan,0858-9754-2325,Female,,Bogor,Jawa Barat,2024-08-16,Organic Social
CUST-06860,Guntur Darmawan,081725295032,Female,32,Depok,Jawa Barat,2024-02-12,Google Search
CUST-06861,Beni Kusuma,087875164996,Female,22,Depok ,Jawa Barat,2024-07-05,Marketplace
CUST-06862,Farah Prakoso,0860-5187-1192,Male,35,Surabaya,Jawa Timur,2024-11-20,Organic Social
CUST-06863,Erik Halim,0818-7347-4691,Female,34, Depok,Jawa Barat,2024-12-02,Referral
CUST-06864,Jihan Saputra,0864-6148-6037,male,19,Palembang,Sumatera Selatan,2024-08-06,Referral
CUST-06865,Hesti Purnama,+6286010553321,Female,37,Surabaya,Jawa Timur,2024-02-09,Google Search
CUST-06866,Sinta Setiawan,083693364849,Female,29,Bekasi,Jawa Barat,2024-12-20,Marketplace
CUST-06867,Citra Suryadi,+6284650357214,Male,32,Bogor,Jawa Barat,2024-01-02,Referral
CUST-06868,Anwar Lestari,0890-2363-8461,Male,25,Balikpapan,Kalimantan Timur,2024-10-31,Google Search
CUST-06869,Kartika Hartono,085733109798,Female,37,Surabaya,Jawa Timur,2024-10-13,Marketplace
CUST-06870,Beni Kusuma,+6285478984496,Female,,Malang,Jawa Timur,2024-09-06,Google Search
CUST-06871,Yuni Nugroho,087926956661,Male,35,Denpasar,Bali,2024-01-19,TikTok Ads
CUST-06872,Omar Prakoso,089829116265,Female,42,Tangerang,Banten,2024-02-24,Google Search
CUST-06873,Putri Marliana,+6283637845274,Female,23,Pekanbaru,Riau,2024-09-13,Google Search
CUST-06874,Lukman Santoso,088433367296,Female,29,Bandung,Jawa Barat,2024-08-19,Referral
CUST-06875,Yoga  Firmansyah,+6282820988534,Male,44,Malang,Jawa Timur,2024-06-04,Instagram Ads
CUST-06876,Erik Pratama,+6286390948289,Female,21,Pekanbaru ,Riau,2024-02-14,Referral
CUST-06877,Irfan Cahyani,086374299234,Male,19,Balikpapan,Kalimantan Timur,2024-05-10,TikTok Ads
CUST-06878,Joko Handoko,083875998771,Female,29,Palembang,Sumatera Selatan,2024-01-07,Instagram Ads
CUST-06879,Erik Purnama,0869-2309-2882,Male,30,Balikpapan,Kalimantan Timur,2024-05-26,Referral
CUST-06880,Irfan Nugroho,+6282458376316,Male,27,Malang,Jawa Timur,2024-09-02,Instagram Ads
CUST-06881,Nadia Hartono,0857-1567-7452,Perempuan,25,Surabaya,Jawa Timur,2024-08-27,Organic Social
CUST-06882,Fajar Handoko,088022713245,Male,40,Balikpapan,Kalimantan Timur,2024-01-17,Instagram Ads
CUST-06883,Anwar Lestari,084415181929,Male,27,Palembang,Sumatera Selatan,2024-07-08,Organic Social
CUST-06884,Putri Handoko,082716883228,female,29,Medan,Sumatera Utara,2024-03-05,Instagram Ads
CUST-06885,Kevin Wibowo,0826-6011-8502,Female,,Balikpapan,Kalimantan Timur,2024-07-01,Marketplace
CUST-06886,Jihan Santoso,0853-1225-9614,Female,32,Balikpapan,Kalimantan Timur,2024-12-25,Marketplace
CUST-06887,Wulan Darmawan,0896-8086-1116,Female,27,Malang,Jawa Timur,2024-07-23,Instagram Ads
CUST-06888,Fajar Cahyani,084495153374,Female,22,Malang,Jawa Timur,2024-08-28,Instagram Ads
CUST-06889,Irfan Maulana,+6286063827159,Female,24,Bandar Lampung,Lampung,2024-06-22,Instagram Ads
CUST-06890,Oki Santoso,085861129761,Male,27,Semarang,Jawa Tengah,2024-09-29,Marketplace
CUST-06891,Dinda Saputra,+6289343289345,Female,35,,Jawa Barat,2024-05-18,Instagram Ads
CUST-06892,Bagus Firmansyah,081190802672,Female,28,Bekasi,Jawa Barat,2024-06-21,Organic Social
CUST-06893,Prita Permana,085989427807,Male,38,Tangerang,Banten,2024-10-17,Marketplace
CUST-06894,Laras Setiawan,+6288673177461,male,24,Malang,Jawa Timur,2024-09-30,Marketplace
CUST-06895,Faisal  Handoko,0843-3888-9080,Female,19,DENPASAR,Bali,2024-02-19,Google Search
CUST-06896,Guntur Firmansyah,+6282377616951,Female,20,Malang,Jawa Timur,2024-10-11,Instagram Ads
CUST-06897,Krisna Yulianti,+6283861747894,Male,26,Bandung,Jawa Barat,2024-08-13,Referral
CUST-06898,Ayu Darmawan,+6287061768597,Male,23,Surabaya,Jawa Timur,2024-12-11,Instagram Ads
CUST-06899,Eka Hidayat,083135345604,Female,23,,Jawa Barat,2024-12-26,Referral
CUST-06900,Hana Gunawan,0828-8641-9047,Male,33,Malang,Jawa Timur,2024-11-26,Instagram Ads
CUST-06901,Bagus Utami,+6288045686577,Female,28,Malang,Jawa Timur,2024-04-24,Instagram Ads
CUST-06902,Kevin Yulianti,084692908196,MALE,25,Semarang,Jawa Tengah,2024-11-30,Marketplace
CUST-06903,Nadia Nugroho,+6289714108410,Laki-laki,29,Solo,Jawa Tengah,2024-11-19,Referral
CUST-06904,Endah Pratama,088155937202,Female,23,Semarang,Jawa Tengah,2024-06-30,TikTok Ads
CUST-06905,Lukman Nugroho,+6283054142435,Female,28,Semarang,Jawa Tengah,2024-10-31,Google Search
CUST-06906,Faisal Suryadi,+6288782174648,Female,37,Balikpapan,Kalimantan Timur,2024-01-12,Google Search
CUST-06907,Wawan Yulianti,0846-8957-6468,Male,33,Medan,Sumatera Utara,2024-08-10,TikTok Ads
CUST-06908,Guntur Darmawan,088167973641,Female,40,Balikpapan,Kalimantan Timur,2024-04-11,Organic Social
CUST-06909,Ayu Wijaya,0839-6370-7565,Male,32,Bekasi,Jawa Barat,2024-06-03,Google Search
CUST-06910,Dewi Wibowo,+6282339785023,Male,29,Yogyakarta,DI Yogyakarta,2024-05-29,Google Search
CUST-06911,Kevin Yulianti,0813-9007-3131,Female,19,Medan,Sumatera Utara,2024-01-25,Instagram Ads
CUST-06912,Cindy Hartono,+6286015889991,Male,27,Makassar,Sulawesi Selatan,2024-02-15,Referral
CUST-06913,Maya  Sukmawati,089799207200,Male,34,Malang,Jawa Timur,2024-08-13,Referral
CUST-06914,Jihan Rahayu,0816-9768-2717,FEMALE,29,Bandung,Jawa Barat,2024-10-11,Organic Social
CUST-06915,Mega Lestari,084528533649,Female,26,Malang,Jawa Timur,2024-09-25,Instagram Ads
CUST-06916,Fajar Cahyani,085930412360,Female,23,Bandung,Jawa Barat,2024-11-22,Organic Social
CUST-06917,Kevin Lestari,083520042601,Female,19,Bandar Lampung,Lampung,2024-12-03,Organic Social
CUST-06918,Endah Ramadhan,089856632329,Male,40,Tangerang,Banten,2024-04-09,Instagram Ads
CUST-06919,Lukman Purnama,+6287450426903,Female,33,Tangerang,Banten,2024-04-03,Referral
CUST-06920,Adit Purnama,085993711457,Male,37,Medan,Sumatera Utara,2024-01-09,TikTok Ads
CUST-06921,Lukman Saputra,+6288416788888,Female,23,Semarang,Jawa Tengah,2024-01-26,TikTok Ads
CUST-06922,OMAR PRAKOSO,+6284878118286,Male,33,Balikpapan,Kalimantan Timur,2024-04-20,Instagram Ads
CUST-06923,Citra Sukmawati,0895-9692-6289,Female,35,Medan,Sumatera Utara,2024-03-21,Instagram Ads
CUST-06924,Prita Saputra,+6284045662043,Female,32,Depok,Jawa Barat,2024-06-11,Google Search
CUST-06925,HESTI MAULANA,+6283154029876,Male,37,Bekasi,Jawa Barat,2024-10-10,Google Search
CUST-06926,Laras Wijaya,0826-6561-6451,Female,19,Makassar,Sulawesi Selatan,2024-02-15,Organic Social
CUST-06927,Gita Nugroho,087138602322,Male,26,Palembang,Sumatera Selatan,2024-06-14,TikTok Ads
CUST-06928,Kartika Nugroho,0894-7477-8347,Male,23,Bandar Lampung,Lampung,2024-01-09,TikTok Ads
CUST-06929,Cahya Saputra,087969209409,Female,37,Balikpapan,Kalimantan Timur,2024-08-29,TikTok Ads
CUST-06930,Endah Wibowo,085943439195,Female,24,Tangerang,Banten,2024-06-23,Instagram Ads
CUST-06931,Hesti Lestari,081647482356,Male,31,Bekasi,Jawa Barat,2024-06-19,Instagram Ads
CUST-06932,Hesti Anggraini,0847-4702-7570,MALE,38,,Banten,2024-05-02,Instagram Ads
CUST-06933,Ayu Kusuma,0852-7676-6937,Male,27,Surabaya,Jawa Timur,2024-05-01,Instagram Ads
CUST-06934,Lukman Wibowo,089030389817,Female,28,Medan,Sumatera Utara,2024-12-23,Organic Social
CUST-06935,Doni Hartono,+6282737452506,Female,27,Bekasi,Jawa Barat,2024-11-26,Google Search
CUST-06936,Yuni Kurniawan,0860-2340-2261,Male,35,Solo,Jawa Tengah,2024-05-19,Instagram Ads
CUST-06937,Hesti Darmawan,082662775554,Male,32,Bandar Lampung,Lampung,2024-01-16,Instagram Ads
CUST-06938,Hana Cahyani,+6285915454458,Female,19,Bandung,Jawa Barat,2024-12-06,TikTok Ads
CUST-06939,Farah Cahyani,085465423029,Male,37,Yogyakarta,DI Yogyakarta,2024-04-05,TikTok Ads
CUST-06940,Kevin Cahyani,+6282962085429,Male,19,Tangerang,Banten,2024-10-08,Organic Social
CUST-06941,Sari Kurniawan,0885-7830-1671,Male,28,Tangerang,Banten,2024-06-18,Instagram Ads
CUST-06942,Ivan Wijaya,+6282171402670,male,27,Tangerang,Banten,2024-12-08,Instagram Ads
CUST-06943,Gita Cahyani,088277342816,Female,32,Balikpapan,Kalimantan Timur,2024-10-10,Google Search
CUST-06944,Yoga Gunawan,+6282299956510,Male,19,Balikpapan,Kalimantan Timur,2024-11-06,Google Search
CUST-06945,Hilda Permana,089785305459,Female,19,Semarang,Jawa Tengah,2024-06-22,Marketplace
CUST-06946,Jihan Setiawan,0897-5285-3220,F,36,Balikpapan,Kalimantan Timur,2024-02-09,Google Search
CUST-06947,Anwar Permana,0820-8789-1743,Male,23, Malang,Jawa Timur,2024-02-10,Instagram Ads
CUST-06948,Vina Wibowo,0824-7224-7081,Male,34,Surabaya,Jawa Timur,2024-09-26,Referral
CUST-06949,Kevin Purnama,089094371734,Male,28,Depok,Jawa Barat,2024-05-16,Organic Social
CUST-06950,Cindy Darmawan,082616449576,Male,21,Jakarta,DKI Jakarta,2024-12-23,Instagram Ads
CUST-06951,Endah Cahyani,086435641029,Male,35,Bandar Lampung,Lampung,2024-07-03,Organic Social
CUST-06952,Yoga Handoko,+6281447494875,MALE,30,Medan,Sumatera Utara,2024-05-24,Organic Social
CUST-06953,Doni Rahayu,+6284891536934,female,22,Tangerang,Banten,2024-10-17,Instagram Ads
CUST-06954,Yoga Hartono,0896-4918-8427,Female,35,Bandung,Jawa Barat,2024-05-06,Instagram Ads
CUST-06955,Lukman Sukmawati,+6286061257370,Female,33,Balikpapan,Kalimantan Timur,2024-10-24,Instagram Ads
CUST-06956,Sari Ramadhan,086383332560,Female,33,surabaya,Jawa Timur,2024-04-01,Organic Social
CUST-06957,Doni Saputra,+6285336092110,Female,31,Jakarta,DKI Jakarta,2024-04-30,Instagram Ads
CUST-06958,Rangga Lestari,0830-9368-1391,Female,34,Bekasi,Jawa Barat,2024-03-02,Google Search
CUST-06959,Erik Pratama,+6286024918714,Female,28,,Banten,2024-11-22,Referral
CUST-06960,Umar Yulianti,089241796143,Male,32,Surabaya,Jawa Timur,2024-01-21,TikTok Ads
CUST-06961,Doni Yulianti  ,0868-3762-3016,Male,32,Bandung,Jawa Barat,2024-11-20,Instagram Ads
CUST-06962,Zaki Utami,087357248095,Male,32,Depok,Jawa Barat,2024-01-21,Marketplace
CUST-06963,Cindy Maulana,0869-6930-4264,Female,38,Bandar Lampung ,Lampung,2024-08-17,Marketplace
CUST-06964,Ayu Setiawan,0848-9555-6700,Female,22,Jakarta,DKI Jakarta,2024-04-27,Organic Social
CUST-06965,Kevin Hartono,0833-1417-1025,Female,19,Makassar,Sulawesi Selatan,2024-07-01,Organic Social
CUST-06966, Jasmine Suryadi,0813-6238-2093,Male,36,Balikpapan,Kalimantan Timur,2024-02-07,Referral
CUST-06967,Jasmine Handoko,+6289771541087,Male,27,Makassar,Sulawesi Selatan,2024-06-24,Organic Social
CUST-06968,Putri Ramadhan,0874-6414-7908,Male,31,bekasi,Jawa Barat,2024-11-02,TikTok Ads
CUST-06969,Bayu Prakoso,+6289132505892,Male,24, Jakarta,DKI Jakarta,2024-08-21,TikTok Ads
CUST-06970,Doni Marliana,+6285487638003,Female,31,Bekasi,Jawa Barat,2024-01-13,Organic Social
CUST-06971,Erik Gunawan,085860526533,Female,19, Medan,Sumatera Utara,2024-02-01,TikTok Ads
CUST-06972,Ivan Rahayu,+6285290693522,Male,42,MEDAN,Sumatera Utara,2024-08-29,Referral
CUST-06973,Gita Purnama,087460381884,Male,23,Denpasar,Bali,2024-02-05,Marketplace
CUST-06974,Adit Sukmawati,0835-4537-8458,Male,39,Jakarta,DKI Jakarta,2024-11-06,Marketplace
CUST-06975,Indra Halim,0814-3446-2464,Female,23,Palembang,Sumatera Selatan,2024-05-31,Instagram Ads
CUST-06976,Faisal Sukmawati,+6281117059261,Female,31,Tangerang,Banten,2024-05-22,Marketplace
CUST-06977,Mega Ramadhan,+6285492332681,Male,27,Solo,Jawa Tengah,2024-11-17,Organic Social
CUST-06978,Laras Lestari,0853-4245-7058,Female,29,Yogyakarta,DI Yogyakarta,2024-08-04,Instagram Ads
CUST-06979,Cindy Permana,0812-8322-5708,Female,41,Balikpapan,Kalimantan Timur,2024-11-01,Organic Social
CUST-06980,Reza Marliana,087867173101,Female,32,Palembang,Sumatera Selatan,2024-07-11,Google Search
CUST-06981,Vina Purnama,+6285262849682,Male,35,Palembang,Sumatera Selatan,2024-09-06,Google Search
CUST-06982,Lukman Marliana,+6283269518634,Male,33,Bandung,Jawa Barat,2024-07-09,Referral
CUST-06983,Oki Purnama,0835-4397-7277,Male,25,Surabaya,Jawa Timur,2024-12-13,Google Search
CUST-06984,Nanda Rahayu,081756687514,Male,25,Depok,Jawa Barat,2024-05-12,Google Search
CUST-06985,Adit Rahayu,087079311049,Female,24,Bandung,Jawa Barat,2024-10-12,Instagram Ads
CUST-06986,Nanda Lestari,+6284133569270,Female,38,Depok,Jawa Barat,2024-01-03,Instagram Ads
CUST-06987,Indra Anggraini,+6284961816732,Female,35,Bekasi,Jawa Barat,2024-01-19,Marketplace
CUST-06988,Jasmine Santoso,+6286365203399,Female,29,Bandung,Jawa Barat,2024-08-23,Referral
CUST-06989,Jihan Prakoso,0871-6662-2628,Female,22,Balikpapan,Kalimantan Timur,2024-08-16,TikTok Ads
CUST-06990,Rangga Suryadi,0886-4155-8508,Male,22,Denpasar,Bali,2024-08-20,Organic Social
CUST-06991,Taufik Lestari,+6287434062955,Male,24,Bandar Lampung,Lampung,2024-08-21,Instagram Ads
CUST-06992,Dinda Suryadi,+6283436181187,Male,22,Balikpapan,Kalimantan Timur,2024-03-07,Organic Social
CUST-06993,Bayu Hartono,0837-9508-6644,Male,24,Balikpapan,Kalimantan Timur,2024-04-18,Instagram Ads
CUST-06994,Beni Yulianti,083620698989,Laki-laki,36,Yogyakarta,DI Yogyakarta,2024-11-17,Referral
CUST-06995,Joko Permana,0880-5270-9245,Male,26,malang,Jawa Timur,2024-02-29,Marketplace
CUST-06996,Guntur Hidayat,0882-7497-8400,Female,30,Medan,Sumatera Utara,2024-10-14,Referral
CUST-06997,Erik Suryadi,0880-5427-9621,Female,35,BOGOR,Jawa Barat,2024-10-31,TikTok Ads
CUST-06998,Nadia Kusuma,082832946223,Male,37,Depok,Jawa Barat,2024-09-08,TikTok Ads
CUST-06999,Ayu Sukmawati,082575213083,Male,33,Surabaya,Jawa Timur,2024-02-05,Instagram Ads
CUST-07000,Farah Purnama,089848804729,Female,31,Denpasar,Bali,2024-03-15,Instagram Ads
CUST-07001,Citra Anggraini,+6281991298724,M,30,balikpapan,Kalimantan Timur,2024-09-30,Google Search
CUST-07002,Sinta Gunawan,089467939960,Male,37,Bandung,Jawa Barat,2024-12-13,Instagram Ads
CUST-07003,Bagus Yulianti,083093699014,Male,22,Balikpapan,Kalimantan Timur,2024-12-16,Instagram Ads
CUST-07004,Vero Sukmawati,+6284466274617,Female,33,Bekasi,Jawa Barat,2024-02-27,Organic Social
CUST-07005,Putri Kurniawan,088835503538,Male,44,Yogyakarta,DI Yogyakarta,2024-12-04,TikTok Ads
CUST-07006,Nadia Halim,0898-6727-2171,M,29,Semarang,Jawa Tengah,2024-08-14,Google Search
CUST-07007,Gita Maulana,083458519722,Female,30,Bogor,Jawa Barat,2024-07-25,Instagram Ads
CUST-07008,Krisna Marliana,0811-9095-5765,Female,29, Semarang,Jawa Tengah,2024-10-19,Marketplace
CUST-07009,Wulan Setiawan,088675283406,Female,29,Bandung,Jawa Barat,2024-10-10,Instagram Ads
CUST-07010,Tono Anggraini,087593731312,Male,23,Balikpapan,Kalimantan Timur,2024-03-26,Instagram Ads
CUST-07011,Cahya Anggraini,0821-4535-7391,Male,23,Surabaya,Jawa Timur,2024-03-27,Organic Social
CUST-07012, Zaki Hartono,0820-8030-2765,Female,31,Depok,Jawa Barat,2024-03-20,Google Search
CUST-07013,Dewi Ramadhan,+6285672832570,Male,32,Depok,Jawa Barat,2024-08-16,Organic Social
CUST-07014,Putri Anggraini,0826-1732-2120,Male,45, Depok,Jawa Barat,2024-06-06,Google Search
CUST-07015,Umar Prakoso,+6289040485286,female,39,Surabaya,Jawa Timur,2024-03-04,Google Search
CUST-07016,Yoga Rahayu,0894-2494-5173,Female,32,Bandar Lampung,Lampung,2024-12-05,Marketplace
CUST-07017,Endah Nugroho,0897-8033-4329,Male,27,Depok,Jawa Barat,2024-06-26,TikTok Ads
CUST-07018,Cahya Lestari,081870389784,Female,23,Bandar Lampung,Lampung,2024-08-13,Marketplace
CUST-07019,Indra Anggraini,0878-4192-1946,Male,21,Surabaya,Jawa Timur,2024-09-07,Instagram Ads
CUST-07020,Wulan Kusuma,+6289887028445,Male,31,Makassar,Sulawesi Selatan,2024-07-07,Instagram Ads
CUST-07021,Reza Purnama,0894-2872-2811,Male,34,Surabaya,Jawa Timur,2024-04-08,Marketplace
CUST-07022,Reza Setiawan,0840-6409-2330,Female,23,Jakarta,DKI Jakarta,2024-07-16,Instagram Ads
CUST-07023,Bagus Yulianti,0852-2156-3309,Male,22,Pekanbaru,Riau,2024-06-04,Referral
CUST-07024,Wulan Santoso,+6283413024637,Male,34,Balikpapan,Kalimantan Timur,2024-01-17,Referral
CUST-07025,Faisal Ramadhan,+6281437294968,Male,45,Bandung,Jawa Barat,2024-06-29,Instagram Ads
CUST-07026,Farah Utami,+6287256041476,Female,19,,Bali,2024-05-28,Organic Social
